,date,client,asset,currency,price_local,rate_to_usd,price_usd,quantity,value_local,value_usd
13601,2024-04-09,Client_9,Asset_6,USD,143.32,1.0,143.32,93.0,13328.76,13328.76
13602,2024-04-09,Client_9,Asset_47,CAD,55.21,0.732518,40.44231878,835.0,46100.35,33769.3361813
13603,2024-04-09,Client_9,Asset_44,USD,272.41,1.0,272.41,754.0,205397.14,205397.14
13604,2024-04-09,Client_9,Asset_12,USD,71.54,1.0,71.54,718.0,51365.72,51365.72
13605,2024-04-09,Client_10,Asset_40,GBP,67.37,1.253442,84.44438754000001,468.0,31529.160000000003,39519.973368720006
13606,2024-04-09,Client_4,Asset_46,EUR,268.43,1.073966,288.28469338,336.0,90192.48,96863.65697568
13607,2024-04-09,Client_4,Asset_3,EUR,157.72,1.073966,169.38591752,585.0,92266.2,99090.7617492
13608,2024-04-09,Client_4,Asset_23,CAD,103.74,0.732518,75.99141732,382.0,39628.68,29028.721416239998
13609,2024-04-09,Client_4,Asset_13,USD,136.8,1.0,136.8,971.0,132832.80000000002,132832.80000000002
13610,2024-04-09,Client_4,Asset_40,GBP,67.37,1.253442,84.44438754000001,38.0,2560.0600000000004,3208.88672652
13611,2024-04-09,Client_4,Asset_26,USD,171.34,1.0,171.34,395.0,67679.3,67679.3
13612,2024-04-09,Client_7,Asset_36,AUD,61.33,0.676315,41.47839895,479.0,29377.07,19868.15309705
13613,2024-04-09,Client_7,Asset_1,EUR,247.37,1.073966,265.66696942,274.0,67779.38,72792.74962108
13614,2024-04-09,Client_10,Asset_11,AUD,93.62,0.676315,63.3166103,971.0,90905.02,61480.4286013
13615,2024-04-09,Client_10,Asset_43,GBP,233.5,1.253442,292.678707,978.0,228363.0,286239.775446
13616,2024-04-09,Client_3,Asset_4,AUD,79.44,0.676315,53.726463599999995,719.0,57117.36,38629.327328399995
13617,2024-04-09,Client_3,Asset_9,USD,101.86,1.0,101.86,424.0,43188.64,43188.64
13618,2024-04-09,Client_3,Asset_26,USD,171.34,1.0,171.34,921.0,157804.14,157804.14
13619,2024-04-09,Client_3,Asset_34,USD,76.88,1.0,76.88,458.0,35211.04,35211.04
13620,2024-04-09,Client_3,Asset_12,USD,71.54,1.0,71.54,818.0,58519.72000000001,58519.72000000001
13621,2024-04-09,Client_3,Asset_50,AUD,99.44,0.676315,67.2527636,292.0,29036.48,19637.8069712
13622,2024-04-09,Client_3,Asset_6,USD,143.32,1.0,143.32,75.0,10749.0,10749.0
13623,2024-04-09,Client_3,Asset_42,GBP,77.04,1.253442,96.56517168,380.0,29275.2,36694.7652384
13624,2024-04-09,Client_3,Asset_40,GBP,67.37,1.253442,84.44438754000001,694.0,46754.780000000006,58604.40495276001
13625,2024-04-09,Client_3,Asset_1,EUR,247.37,1.073966,265.66696942,139.0,34384.43,36927.70874938
13626,2024-04-09,Client_3,Asset_27,USD,184.0,1.0,184.0,240.0,44160.0,44160.0
13627,2024-04-09,Client_3,Asset_31,GBP,76.01,1.253442,95.27412642,991.0,75325.91,94416.65928222
13628,2024-04-09,Client_3,Asset_17,CAD,135.98,0.732518,99.60779763999999,23.0,3127.54,2290.97934572
13629,2024-04-09,Client_3,Asset_14,USD,337.41,1.0,337.41,908.0,306368.28,306368.28
13630,2024-04-09,Client_3,Asset_30,USD,324.02,1.0,324.02,403.0,130580.06,130580.06
13631,2024-04-09,Client_3,Asset_47,CAD,55.21,0.732518,40.44231878,447.0,24678.87,18077.71649466
13632,2024-04-09,Client_3,Asset_22,CHF,348.72,1.075563,375.0703293600001,225.0,78462.0,84390.82410600001
13633,2024-04-09,Client_3,Asset_19,CAD,81.21,0.732518,59.48778677999999,548.0,44503.079999999994,32599.307155439998
13634,2024-04-09,Client_3,Asset_24,USD,202.82,1.0,202.82,406.0,82344.92,82344.92
13635,2024-04-09,Client_3,Asset_39,AUD,34.28,0.676315,23.184078200000002,751.0,25744.280000000002,17411.242728200003
13636,2024-04-09,Client_5,Asset_27,USD,184.0,1.0,184.0,236.0,43424.0,43424.0
13637,2024-04-09,Client_3,Asset_35,USD,133.63,1.0,133.63,695.0,92872.84999999999,92872.84999999999
13638,2024-04-09,Client_3,Asset_2,USD,277.97,1.0,277.97,835.0,232104.95,232104.95
13639,2024-04-09,Client_10,Asset_32,GBP,129.73,1.253442,162.60903065999997,886.0,114940.77999999998,144071.60116475998
13640,2024-04-09,Client_7,Asset_17,CAD,135.98,0.732518,99.60779763999999,164.0,22300.719999999998,16335.678812959997
13641,2024-04-09,Client_8,Asset_48,USD,146.79,1.0,146.79,674.0,98936.45999999999,98936.45999999999
13642,2024-04-09,Client_8,Asset_33,USD,214.23,1.0,214.23,131.0,28064.129999999997,28064.129999999997
13643,2024-04-09,Client_8,Asset_22,CHF,348.72,1.075563,375.0703293600001,217.0,75672.24,81390.26147112001
13644,2024-04-09,Client_8,Asset_39,AUD,34.28,0.676315,23.184078200000002,153.0,5244.84,3547.1639646000003
13645,2024-04-09,Client_4,Asset_47,CAD,55.21,0.732518,40.44231878,375.0,20703.75,15165.8695425
13646,2024-04-09,Client_4,Asset_41,JPY,3802.58,0.006861,26.089501379999998,743.0,2825316.94,19384.499525339997
13647,2024-04-09,Client_4,Asset_16,SEK,58.94,0.092544,5.45454336,90.0,5304.599999999999,490.9089024
13648,2024-04-09,Client_4,Asset_39,AUD,34.28,0.676315,23.184078200000002,831.0,28486.68,19265.9689842
13649,2024-04-09,Client_4,Asset_19,CAD,81.21,0.732518,59.48778677999999,482.0,39143.219999999994,28673.113227959995
13650,2024-04-09,Client_4,Asset_2,USD,277.97,1.0,277.97,466.0,129534.02000000002,129534.02000000002
13651,2024-04-09,Client_8,Asset_44,USD,272.41,1.0,272.41,61.0,16617.010000000002,16617.010000000002
13652,2024-04-09,Client_8,Asset_23,CAD,103.74,0.732518,75.99141732,852.0,88386.48,64744.68755664
13653,2024-04-09,Client_8,Asset_45,USD,206.03,1.0,206.03,621.0,127944.63,127944.63
13654,2024-04-09,Client_8,Asset_2,USD,277.97,1.0,277.97,490.0,136205.30000000002,136205.30000000002
13655,2024-04-09,Client_8,Asset_50,AUD,99.44,0.676315,67.2527636,952.0,94666.88,64024.63094719999
13656,2024-04-09,Client_8,Asset_24,USD,202.82,1.0,202.82,336.0,68147.52,68147.52
13657,2024-04-09,Client_8,Asset_37,SEK,125.3,0.092544,11.5957632,796.0,99738.8,9230.227507200001
13658,2024-04-09,Client_8,Asset_6,USD,143.32,1.0,143.32,694.0,99464.08,99464.08
13659,2024-04-09,Client_1,Asset_45,USD,206.03,1.0,206.03,127.0,26165.81,26165.81
13660,2024-04-09,Client_8,Asset_1,EUR,247.37,1.073966,265.66696942,141.0,34879.17,37459.04268822
13661,2024-04-09,Client_8,Asset_49,USD,102.2,1.0,102.2,963.0,98418.6,98418.6
13662,2024-04-09,Client_8,Asset_38,USD,214.43,1.0,214.43,252.0,54036.36,54036.36
13663,2024-04-09,Client_5,Asset_25,USD,195.35,1.0,195.35,947.0,184996.44999999998,184996.44999999998
13664,2024-04-09,Client_8,Asset_40,GBP,67.37,1.253442,84.44438754000001,299.0,20143.63,25248.87187446
13665,2024-04-09,Client_5,Asset_20,USD,251.93,1.0,251.93,395.0,99512.35,99512.35
13666,2024-04-09,Client_5,Asset_50,AUD,99.44,0.676315,67.2527636,992.0,98644.48,66714.7414912
13667,2024-04-09,Client_1,Asset_21,EUR,136.89,1.073966,147.01520573999997,105.0,14373.449999999999,15436.596602699998
13668,2024-04-09,Client_5,Asset_12,USD,71.54,1.0,71.54,89.0,6367.06,6367.06
13669,2024-04-09,Client_1,Asset_3,EUR,157.72,1.073966,169.38591752,552.0,87061.44,93501.02647104
13670,2024-04-09,Client_6,Asset_27,USD,184.0,1.0,184.0,582.0,107088.0,107088.0
13671,2024-04-09,Client_6,Asset_42,GBP,77.04,1.253442,96.56517168,644.0,49613.76,62187.97056192
13672,2024-04-09,Client_6,Asset_41,JPY,3802.58,0.006861,26.089501379999998,990.0,3764554.1999999997,25828.606366199998
13673,2024-04-09,Client_6,Asset_26,USD,171.34,1.0,171.34,297.0,50887.98,50887.98
13674,2024-04-09,Client_6,Asset_12,USD,71.54,1.0,71.54,86.0,6152.4400000000005,6152.4400000000005
13675,2024-04-09,Client_6,Asset_50,AUD,99.44,0.676315,67.2527636,252.0,25058.88,16947.696427199997
13676,2024-04-09,Client_10,Asset_7,JPY,3626.29,0.006861,24.87997569,236.0,855804.44,5871.67426284
13677,2024-04-09,Client_10,Asset_24,USD,202.82,1.0,202.82,603.0,122300.45999999999,122300.45999999999
13678,2024-04-09,Client_10,Asset_18,USD,230.35,1.0,230.35,611.0,140743.85,140743.85
13679,2024-04-09,Client_10,Asset_20,USD,251.93,1.0,251.93,265.0,66761.45,66761.45
13680,2024-04-09,Client_10,Asset_34,USD,76.88,1.0,76.88,604.0,46435.52,46435.52
13681,2024-04-09,Client_10,Asset_8,CAD,89.33,0.732518,65.43583294,471.0,42074.43,30820.27731474
13682,2024-04-09,Client_10,Asset_14,USD,337.41,1.0,337.41,231.0,77941.71,77941.71
13683,2024-04-09,Client_10,Asset_47,CAD,55.21,0.732518,40.44231878,66.0,3643.86,2669.19303948
13684,2024-04-09,Client_10,Asset_39,AUD,34.28,0.676315,23.184078200000002,97.0,3325.1600000000003,2248.8555854
13685,2024-04-09,Client_10,Asset_21,EUR,136.89,1.073966,147.01520573999997,207.0,28336.229999999996,30432.147588179992
13686,2024-04-09,Client_10,Asset_36,AUD,61.33,0.676315,41.47839895,529.0,32443.57,21942.07304455
13687,2024-04-09,Client_10,Asset_29,CAD,98.43,0.732518,72.10174674000001,344.0,33859.920000000006,24803.000878560004
13688,2024-04-09,Client_6,Asset_29,CAD,98.43,0.732518,72.10174674000001,447.0,43998.21000000001,32229.480792780003
13689,2024-04-09,Client_6,Asset_24,USD,202.82,1.0,202.82,613.0,124328.65999999999,124328.65999999999
13690,2024-04-09,Client_10,Asset_1,EUR,247.37,1.073966,265.66696942,709.0,175385.33000000002,188357.88131877998
13691,2024-04-09,Client_10,Asset_5,USD,76.27,1.0,76.27,161.0,12279.47,12279.47
13692,2024-04-09,Client_10,Asset_41,JPY,3802.58,0.006861,26.089501379999998,750.0,2851935.0,19567.126034999998
13693,2024-04-09,Client_10,Asset_12,USD,71.54,1.0,71.54,441.0,31549.140000000003,31549.140000000003
13694,2024-04-09,Client_9,Asset_37,SEK,125.3,0.092544,11.5957632,398.0,49869.4,4615.113753600001
13695,2024-04-09,Client_2,Asset_32,GBP,129.73,1.253442,162.60903065999997,629.0,81600.17,102281.08028513998
13696,2024-04-09,Client_9,Asset_32,GBP,129.73,1.253442,162.60903065999997,504.0,65383.92,81954.95145263999
13697,2024-04-09,Client_2,Asset_49,USD,102.2,1.0,102.2,732.0,74810.40000000001,74810.40000000001
13698,2024-04-09,Client_2,Asset_12,USD,71.54,1.0,71.54,913.0,65316.020000000004,65316.020000000004
13699,2024-04-09,Client_9,Asset_39,AUD,34.28,0.676315,23.184078200000002,727.0,24921.56,16854.8248514
13700,2024-04-09,Client_2,Asset_16,SEK,58.94,0.092544,5.45454336,194.0,11434.359999999999,1058.18141184
13701,2024-04-09,Client_2,Asset_38,USD,214.43,1.0,214.43,100.0,21443.0,21443.0
13702,2024-04-09,Client_2,Asset_33,USD,214.23,1.0,214.23,327.0,70053.20999999999,70053.20999999999
13703,2024-04-09,Client_2,Asset_46,EUR,268.43,1.073966,288.28469338,153.0,41069.79,44107.55808714
13704,2024-04-09,Client_2,Asset_48,USD,146.79,1.0,146.79,83.0,12183.57,12183.57
13705,2024-04-09,Client_2,Asset_29,CAD,98.43,0.732518,72.10174674000001,912.0,89768.16,65756.79302688001
13706,2024-04-09,Client_2,Asset_19,CAD,81.21,0.732518,59.48778677999999,763.0,61963.229999999996,45389.18131314
13707,2024-04-09,Client_2,Asset_10,GBP,124.42,1.253442,155.95325363999999,273.0,33966.66,42575.23824372
13708,2024-04-09,Client_2,Asset_50,AUD,99.44,0.676315,67.2527636,56.0,5568.639999999999,3766.1547616
13709,2024-04-09,Client_2,Asset_27,USD,184.0,1.0,184.0,983.0,180872.0,180872.0
13710,2024-04-09,Client_2,Asset_5,USD,76.27,1.0,76.27,64.0,4881.28,4881.28
13711,2024-04-09,Client_2,Asset_40,GBP,67.37,1.253442,84.44438754000001,484.0,32607.08,40871.08356936
13712,2024-04-09,Client_9,Asset_40,GBP,67.37,1.253442,84.44438754000001,752.0,50662.240000000005,63502.17943008
13713,2024-04-09,Client_6,Asset_19,CAD,81.21,0.732518,59.48778677999999,639.0,51893.189999999995,38012.69575242
13714,2024-04-09,Client_6,Asset_20,USD,251.93,1.0,251.93,703.0,177106.79,177106.79
13715,2024-04-09,Client_6,Asset_18,USD,230.35,1.0,230.35,827.0,190499.44999999998,190499.44999999998
13716,2024-04-09,Client_10,Asset_2,USD,277.97,1.0,277.97,355.0,98679.35,98679.35
13717,2024-04-09,Client_1,Asset_39,AUD,34.28,0.676315,23.184078200000002,335.0,11483.800000000001,7766.6661970000005
13718,2024-04-09,Client_1,Asset_29,CAD,98.43,0.732518,72.10174674000001,999.0,98331.57,72029.64499326001
13719,2024-04-09,Client_1,Asset_18,USD,230.35,1.0,230.35,862.0,198561.69999999998,198561.69999999998
13720,2024-04-09,Client_1,Asset_34,USD,76.88,1.0,76.88,323.0,24832.239999999998,24832.239999999998
13721,2024-04-09,Client_1,Asset_48,USD,146.79,1.0,146.79,554.0,81321.65999999999,81321.65999999999
13722,2024-04-09,Client_1,Asset_12,USD,71.54,1.0,71.54,451.0,32264.540000000005,32264.540000000005
13723,2024-04-09,Client_1,Asset_47,CAD,55.21,0.732518,40.44231878,111.0,6128.31,4489.09738458
13724,2024-04-09,Client_1,Asset_33,USD,214.23,1.0,214.23,268.0,57413.64,57413.64
13725,2024-04-09,Client_1,Asset_20,USD,251.93,1.0,251.93,716.0,180381.88,180381.88
13726,2024-04-09,Client_1,Asset_28,USD,265.89,1.0,265.89,176.0,46796.64,46796.64
13727,2024-04-09,Client_6,Asset_22,CHF,348.72,1.075563,375.0703293600001,726.0,253170.72000000003,272301.05911536
13728,2024-04-09,Client_1,Asset_44,USD,272.41,1.0,272.41,797.0,217110.77000000002,217110.77000000002
13729,2024-04-09,Client_1,Asset_19,CAD,81.21,0.732518,59.48778677999999,549.0,44584.28999999999,32658.794942219996
13730,2024-04-09,Client_1,Asset_37,SEK,125.3,0.092544,11.5957632,778.0,97483.4,9021.5037696
13731,2024-04-09,Client_1,Asset_41,JPY,3802.58,0.006861,26.089501379999998,65.0,247167.69999999998,1695.8175896999999
13732,2024-04-10,Client_9,Asset_14,USD,323.12,1.0,323.12,34.0,10986.08,10986.08
13733,2024-04-10,Client_3,Asset_42,GBP,77.94,1.250516,97.46521704,777.0,60559.38,75730.47364008
13734,2024-04-10,Client_10,Asset_13,USD,137.83,1.0,137.83,163.0,22466.29,22466.29
13735,2024-04-10,Client_5,Asset_12,USD,71.26,1.0,71.26,959.0,68338.34000000001,68338.34000000001
13736,2024-04-10,Client_9,Asset_34,USD,77.91,1.0,77.91,929.0,72378.39,72378.39
13737,2024-04-10,Client_9,Asset_6,USD,145.36,1.0,145.36,332.0,48259.520000000004,48259.520000000004
13738,2024-04-10,Client_9,Asset_12,USD,71.26,1.0,71.26,523.0,37268.98,37268.98
13739,2024-04-10,Client_9,Asset_46,EUR,268.43,1.08744,291.9015192,420.0,112740.6,122598.638064
13740,2024-04-10,Client_9,Asset_19,CAD,82.26,0.739927,60.866395020000006,419.0,34466.94,25503.01951338
13741,2024-04-10,Client_9,Asset_23,CAD,102.27,0.739927,75.67233429,293.0,29965.11,22171.99394697
13742,2024-04-10,Client_9,Asset_20,USD,255.17,1.0,255.17,300.0,76551.0,76551.0
13743,2024-04-10,Client_9,Asset_47,CAD,56.8,0.739927,42.0278536,111.0,6304.799999999999,4665.0917496
13744,2024-04-10,Client_5,Asset_16,SEK,60.6,0.095735,5.801541,546.0,33087.6,3167.6413860000002
13745,2024-04-10,Client_5,Asset_46,EUR,268.43,1.08744,291.9015192,774.0,207764.82,225931.7758608
13746,2024-04-10,Client_5,Asset_17,CAD,136.01,0.739927,100.63747126999999,302.0,41075.02,30392.516323539996
13747,2024-04-10,Client_2,Asset_27,USD,185.41,1.0,185.41,902.0,167239.82,167239.82
13748,2024-04-10,Client_2,Asset_25,USD,193.29,1.0,193.29,598.0,115587.42,115587.42
13749,2024-04-10,Client_9,Asset_21,EUR,139.0,1.08744,151.15416,759.0,105501.0,114726.00743999999
13750,2024-04-10,Client_2,Asset_21,EUR,139.0,1.08744,151.15416,537.0,74643.0,81169.78392
13751,2024-04-10,Client_2,Asset_48,USD,148.96,1.0,148.96,260.0,38729.6,38729.6
13752,2024-04-10,Client_2,Asset_36,AUD,60.26,0.666532,40.16521832,562.0,33866.119999999995,22572.85269584
13753,2024-04-10,Client_2,Asset_20,USD,255.17,1.0,255.17,842.0,214853.13999999998,214853.13999999998
13754,2024-04-10,Client_2,Asset_14,USD,323.12,1.0,323.12,502.0,162206.24,162206.24
13755,2024-04-10,Client_2,Asset_45,USD,210.68,1.0,210.68,22.0,4634.96,4634.96
13756,2024-04-10,Client_2,Asset_7,JPY,3683.28,0.006667,24.556427760000002,836.0,3079222.08,20529.17360736
13757,2024-04-10,Client_10,Asset_34,USD,77.91,1.0,77.91,795.0,61938.45,61938.45
13758,2024-04-10,Client_2,Asset_23,CAD,102.27,0.739927,75.67233429,305.0,31192.35,23080.06195845
13759,2024-04-10,Client_2,Asset_16,SEK,60.6,0.095735,5.801541,931.0,56418.6,5401.234671
13760,2024-04-10,Client_5,Asset_42,GBP,77.94,1.250516,97.46521704,536.0,41775.84,52241.35633344
13761,2024-04-10,Client_5,Asset_38,USD,211.87,1.0,211.87,765.0,162080.55000000002,162080.55000000002
13762,2024-04-10,Client_5,Asset_14,USD,323.12,1.0,323.12,626.0,202273.12,202273.12
13763,2024-04-10,Client_5,Asset_10,GBP,127.21,1.250516,159.07814036,109.0,13865.89,17339.51729924
13764,2024-04-10,Client_5,Asset_7,JPY,3683.28,0.006667,24.556427760000002,76.0,279929.28,1866.2885097600001
13765,2024-04-10,Client_5,Asset_8,CAD,89.3,0.739927,66.0754811,702.0,62688.6,46384.9877322
13766,2024-04-10,Client_9,Asset_39,AUD,33.73,0.666532,22.482124359999997,187.0,6307.509999999999,4204.157255319999
13767,2024-04-10,Client_9,Asset_29,CAD,97.26,0.739927,71.96530002,547.0,53201.22,39365.019110940004
13768,2024-04-10,Client_3,Asset_1,EUR,248.58,1.08744,270.3158352,598.0,148650.84,161648.8694496
13769,2024-04-10,Client_3,Asset_25,USD,193.29,1.0,193.29,366.0,70744.14,70744.14
13770,2024-04-10,Client_6,Asset_4,AUD,80.1,0.666532,53.3892132,390.0,31238.999999999996,20821.793148
13771,2024-04-10,Client_3,Asset_6,USD,145.36,1.0,145.36,361.0,52474.96000000001,52474.96000000001
13772,2024-04-10,Client_3,Asset_26,USD,170.5,1.0,170.5,565.0,96332.5,96332.5
13773,2024-04-10,Client_3,Asset_28,USD,274.31,1.0,274.31,999.0,274035.69,274035.69
13774,2024-04-10,Client_3,Asset_43,GBP,236.65,1.250516,295.9346114,636.0,150509.4,188214.4128504
13775,2024-04-10,Client_3,Asset_5,USD,79.18,1.0,79.18,772.0,61126.96000000001,61126.96000000001
13776,2024-04-10,Client_3,Asset_17,CAD,136.01,0.739927,100.63747126999999,556.0,75621.56,55954.43402612
13777,2024-04-10,Client_3,Asset_15,USD,221.71,1.0,221.71,788.0,174707.48,174707.48
13778,2024-04-10,Client_6,Asset_49,USD,98.48,1.0,98.48,499.0,49141.520000000004,49141.520000000004
13779,2024-04-10,Client_6,Asset_17,CAD,136.01,0.739927,100.63747126999999,238.0,32370.379999999997,23951.718162259996
13780,2024-04-10,Client_6,Asset_46,EUR,268.43,1.08744,291.9015192,692.0,185753.56,201995.8512864
13781,2024-04-10,Client_6,Asset_3,EUR,158.47,1.08744,172.32661679999998,162.0,25672.14,27916.911921599996
13782,2024-04-10,Client_6,Asset_30,USD,311.14,1.0,311.14,795.0,247356.3,247356.3
13783,2024-04-10,Client_6,Asset_21,EUR,139.0,1.08744,151.15416,482.0,66998.0,72856.30511999999
13784,2024-04-10,Client_6,Asset_6,USD,145.36,1.0,145.36,258.0,37502.880000000005,37502.880000000005
13785,2024-04-10,Client_3,Asset_44,USD,269.49,1.0,269.49,142.0,38267.58,38267.58
13786,2024-04-10,Client_3,Asset_18,USD,232.02,1.0,232.02,306.0,70998.12000000001,70998.12000000001
13787,2024-04-10,Client_6,Asset_10,GBP,127.21,1.250516,159.07814036,45.0,5724.45,7158.5163162
13788,2024-04-10,Client_3,Asset_16,SEK,60.6,0.095735,5.801541,909.0,55085.4,5273.600769000001
13789,2024-04-10,Client_3,Asset_21,EUR,139.0,1.08744,151.15416,793.0,110227.0,119865.24888
13790,2024-04-10,Client_2,Asset_6,USD,145.36,1.0,145.36,381.0,55382.16,55382.16
13791,2024-04-10,Client_10,Asset_48,USD,148.96,1.0,148.96,286.0,42602.560000000005,42602.560000000005
13792,2024-04-10,Client_10,Asset_40,GBP,64.6,1.250516,80.78333359999999,312.0,20155.199999999997,25204.4000832
13793,2024-04-10,Client_5,Asset_45,USD,210.68,1.0,210.68,36.0,7584.4800000000005,7584.4800000000005
13794,2024-04-10,Client_10,Asset_10,GBP,127.21,1.250516,159.07814036,808.0,102785.68,128535.13741088
13795,2024-04-10,Client_10,Asset_25,USD,193.29,1.0,193.29,376.0,72677.04,72677.04
13796,2024-04-10,Client_10,Asset_42,GBP,77.94,1.250516,97.46521704,51.0,3974.94,4970.72606904
13797,2024-04-10,Client_10,Asset_31,GBP,74.1,1.250516,92.6632356,116.0,8595.599999999999,10748.935329599999
13798,2024-04-10,Client_10,Asset_30,USD,311.14,1.0,311.14,934.0,290604.76,290604.76
13799,2024-04-10,Client_10,Asset_45,USD,210.68,1.0,210.68,490.0,103233.2,103233.2
13800,2024-04-10,Client_9,Asset_25,USD,193.29,1.0,193.29,853.0,164876.37,164876.37
13801,2024-04-10,Client_5,Asset_49,USD,98.48,1.0,98.48,981.0,96608.88,96608.88
13802,2024-04-10,Client_5,Asset_25,USD,193.29,1.0,193.29,566.0,109402.14,109402.14
13803,2024-04-10,Client_5,Asset_18,USD,232.02,1.0,232.02,528.0,122506.56000000001,122506.56000000001
13804,2024-04-10,Client_5,Asset_30,USD,311.14,1.0,311.14,127.0,39514.78,39514.78
13805,2024-04-10,Client_3,Asset_35,USD,133.35,1.0,133.35,798.0,106413.29999999999,106413.29999999999
13806,2024-04-10,Client_3,Asset_24,USD,204.38,1.0,204.38,398.0,81343.24,81343.24
13807,2024-04-10,Client_6,Asset_34,USD,77.91,1.0,77.91,986.0,76819.26,76819.26
13808,2024-04-10,Client_6,Asset_2,USD,279.22,1.0,279.22,110.0,30714.200000000004,30714.200000000004
13809,2024-04-10,Client_6,Asset_28,USD,274.31,1.0,274.31,894.0,245233.14,245233.14
13810,2024-04-10,Client_6,Asset_47,CAD,56.8,0.739927,42.0278536,416.0,23628.8,17483.5870976
13811,2024-04-10,Client_3,Asset_12,USD,71.26,1.0,71.26,140.0,9976.400000000001,9976.400000000001
13812,2024-04-10,Client_9,Asset_40,GBP,64.6,1.250516,80.78333359999999,792.0,51163.2,63980.400211199994
13813,2024-04-10,Client_2,Asset_22,CHF,346.86,1.103324,382.69896264,291.0,100936.26000000001,111365.39812823999
13814,2024-04-10,Client_4,Asset_21,EUR,139.0,1.08744,151.15416,267.0,37113.0,40358.16072
13815,2024-04-10,Client_4,Asset_15,USD,221.71,1.0,221.71,219.0,48554.490000000005,48554.490000000005
13816,2024-04-10,Client_4,Asset_34,USD,77.91,1.0,77.91,827.0,64431.57,64431.57
13817,2024-04-10,Client_4,Asset_23,CAD,102.27,0.739927,75.67233429,531.0,54305.369999999995,40182.00950799
13818,2024-04-10,Client_1,Asset_46,EUR,268.43,1.08744,291.9015192,910.0,244271.30000000002,265630.38247199997
13819,2024-04-10,Client_1,Asset_36,AUD,60.26,0.666532,40.16521832,52.0,3133.52,2088.59135264
13820,2024-04-10,Client_1,Asset_24,USD,204.38,1.0,204.38,848.0,173314.24,173314.24
13821,2024-04-10,Client_1,Asset_8,CAD,89.3,0.739927,66.0754811,443.0,39559.9,29271.438127300004
13822,2024-04-10,Client_1,Asset_43,GBP,236.65,1.250516,295.9346114,703.0,166364.95,208042.0318142
13823,2024-04-10,Client_1,Asset_47,CAD,56.8,0.739927,42.0278536,727.0,41293.6,30554.2495672
13824,2024-04-10,Client_1,Asset_15,USD,221.71,1.0,221.71,546.0,121053.66,121053.66
13825,2024-04-10,Client_10,Asset_15,USD,221.71,1.0,221.71,807.0,178919.97,178919.97
13826,2024-04-10,Client_8,Asset_1,EUR,248.58,1.08744,270.3158352,461.0,114595.38,124615.6000272
13827,2024-04-10,Client_8,Asset_15,USD,221.71,1.0,221.71,905.0,200647.55000000002,200647.55000000002
13828,2024-04-10,Client_8,Asset_33,USD,212.2,1.0,212.2,310.0,65782.0,65782.0
13829,2024-04-10,Client_8,Asset_30,USD,311.14,1.0,311.14,139.0,43248.46,43248.46
13830,2024-04-10,Client_8,Asset_50,AUD,101.26,0.666532,67.49303032,610.0,61768.600000000006,41170.7484952
13831,2024-04-10,Client_5,Asset_41,JPY,3745.6,0.006667,24.9719152,483.0,1809124.8,12061.435041600002
13832,2024-04-10,Client_7,Asset_36,AUD,60.26,0.666532,40.16521832,978.0,58934.28,39281.58351696
13833,2024-04-10,Client_7,Asset_9,USD,103.79,1.0,103.79,574.0,59575.46000000001,59575.46000000001
13834,2024-04-10,Client_7,Asset_18,USD,232.02,1.0,232.02,783.0,181671.66,181671.66
13835,2024-04-10,Client_7,Asset_13,USD,137.83,1.0,137.83,682.0,94000.06000000001,94000.06000000001
13836,2024-04-10,Client_7,Asset_5,USD,79.18,1.0,79.18,462.0,36581.16,36581.16
13837,2024-04-10,Client_7,Asset_28,USD,274.31,1.0,274.31,560.0,153613.6,153613.6
13838,2024-04-10,Client_7,Asset_17,CAD,136.01,0.739927,100.63747126999999,340.0,46243.399999999994,34216.740231799995
13839,2024-04-10,Client_7,Asset_23,CAD,102.27,0.739927,75.67233429,861.0,88054.47,65153.87982369
13840,2024-04-10,Client_8,Asset_47,CAD,56.8,0.739927,42.0278536,871.0,49472.799999999996,36606.2604856
13841,2024-04-10,Client_7,Asset_21,EUR,139.0,1.08744,151.15416,441.0,61299.0,66658.98456
13842,2024-04-10,Client_9,Asset_27,USD,185.41,1.0,185.41,804.0,149069.63999999998,149069.63999999998
13843,2024-04-10,Client_9,Asset_32,GBP,131.05,1.250516,163.8801218,412.0,53992.600000000006,67518.6101816
13844,2024-04-10,Client_10,Asset_41,JPY,3745.6,0.006667,24.9719152,238.0,891452.7999999999,5943.315817600001
13845,2024-04-10,Client_10,Asset_50,AUD,101.26,0.666532,67.49303032,336.0,34023.36,22677.65818752
13846,2024-04-10,Client_10,Asset_23,CAD,102.27,0.739927,75.67233429,567.0,57987.09,42906.21354243
13847,2024-04-10,Client_10,Asset_6,USD,145.36,1.0,145.36,170.0,24711.2,24711.2
13848,2024-04-10,Client_10,Asset_39,AUD,33.73,0.666532,22.482124359999997,388.0,13087.239999999998,8723.064251679998
13849,2024-04-10,Client_10,Asset_26,USD,170.5,1.0,170.5,386.0,65813.0,65813.0
13850,2024-04-10,Client_10,Asset_27,USD,185.41,1.0,185.41,149.0,27626.09,27626.09
13851,2024-04-10,Client_10,Asset_29,CAD,97.26,0.739927,71.96530002,605.0,58842.3,43539.0065121
13852,2024-04-10,Client_10,Asset_1,EUR,248.58,1.08744,270.3158352,233.0,57919.14,62983.5896016
