date,client,asset,currency,quantity,misc_col
2024-03-18,Client_5,asset_25,USD,625.0,
2024-03-18,Client_5,Asset_19,CAD,363.0,
2024-03-18,Client_5,Asset_33,USD,635.0,
2024-03-18,Client_5,Asset_50,aud ,-66.0,
2024-03-18,Client_5,Asset_40,GBP,573.0,
2024-03-18,Client_5,asset_26 ,USD,598.0,
2024-03-19,Client_5,Asset_26,USD,428.0,
19-03-2024,Client_5,Asset_45,USD,639.0,
2024-03-19,Client_5,Asset_8,CAD,665.0,
2024-03-19,Client_5,asset_47,CAD,896.0,
2024-03-19,Client_5,Asset_9,USD,983.0,
2024-03-19,Client_5,Asset_34,USD,965.0,
2024-03-19,Client_5,Asset_33,USD ,146.0,
2024-03-19,Client_5,Asset_39,AUD,42.0,
2024-03-19,Client_5,Asset_29,cad,311.0,
2024-03-19,Client_5,Asset_38,USD,856.0,
2024-03-19,Client_5,Asset_28,USD,87.0,
2024-03-19,Client_5,Asset_23,CAD,25.0,
2024-03-19,Client_5,Asset_21,EUR,633.0,
03/19/2024,Client_5,Asset_43,GBP,572.0,
2024-03-19,Client_5,Asset_48,USD,70.0,
2024-03-19,Client_5,asset_37,SEK,653.0,
2024-03-19,Client_5,Asset_27,USD,955.0,
2024-03-19,Client_5,Asset_25,USD,799.0,
2024-03-19,Client_5,Asset_1,EUR,466.0,
2024-03-19,Client_5,Asset_49,USD,50.0,
2024-03-19,Client_5,Asset_20,USD,268.0,N/A
2024-03-19,Client_5,Asset_22,CHF,343.0,
03/19/2024,Client_5,Asset_31,GBP,98.0,
2024-03-20,Client_5,Asset_24,USD,113.0,
2024-03-20,Client_5,Asset_19,CAD,754.0,
2024-03-20,Client_5,Asset_2,USD,601.0,
2024-03-20,Client_5,Asset_21,EUR,727.0,
20-03-2024,Client_5,Asset_3,EUR,464.0,
2024-03-20,Client_5,Asset_34,USD,836.0,
2024-03-20,Client_5,Asset_23,CAD,834.0,
2024-03-20,Client_5,Asset_17,cad,127.0,
2024-03-20,Client_5,Asset_7,JPY,356.0,
2024-03-20,Client_5,Asset_29,CAD,202.0,
2024-03-20,Client_5,Asset_9,USD,468.0,
2024-03-20,Client_5,Asset_40,GBP,414.0,
2024-03-20,Client_5,Asset_13,USD,424.0,
2024-03-20,Client_5,Asset_8,CAD,505.0,
2024-03-20,client_5,Asset_4,AUD,748.0,
2024-03-20,Client_5,Asset_20,USD,,
2024-03-20,Client_5,Asset_42,GBP,412.0,
2024-03-20,Client_5,Asset_12,usd,233.0,
2024-03-20,Client_5,Asset_45,USD,191.0,
2024-03-20,Client_5,Asset_36,AUD,82.0,
2024-03-20,Client_5,ASSET_27,usd,508.0,
03/21/2024,client_5 ,Asset_21,EUR,169.0,
2024-03-21,Client_5,asset_31,gbp,172.0,
2024-03-21,Client_5,Asset_17,CAD,659.0,
2024-03-21,Client_5,Asset_38,USD,495.0,
20240321,Client_5,Asset_19,CAD,848.0,
2024-03-21,Client_5,Asset_27,USD,553.0,
2024-03-21,Client_5,ASSET_39,AUD,0.0,N/A
2024-03-21,Client_5,Asset_5,USD,689.0,
2024-03-21,Client_5,Asset_34,USD,626.0,
2024-03-21,Client_5,Asset_13,USD,758.0,
2024-03-21,Client_5,Asset_32,GBP,442.0,
2024-03-21,CLIENT_5,Asset_24,USD,276.0,
2024-03-21,Client_5,Asset_2,USD,191.0,
2024-03-21,Client_5,asset_9 ,USD,67.0,
2024-03-21,Client_5,Asset_22,CHF,822.0,
2024-03-21,Client_5,Asset_16,SEK,198.0,
2024-03-21,Client_5,Asset_47,CAD,288.0,
2024-03-21,Client_5,Asset_41,JPY,112.0,
2024-03-22,Client_5,Asset_13,USD,949.0,
2024-03-22,Client_5,Asset_4,AUD,671.0,
2024-03-22,Client_5,Asset_45,USD,914.0,
2024-03-22,Client_5,Asset_21,EUR,777.0,N/A
2024-03-22,Client_5,Asset_14,USD,783.0,
2024-03-22,Client_5,asset_24,USD,540.0,
2024-03-22,Client_5,Asset_33,USD,549.0,
2024-03-22,Client_5,Asset_49,USD,391.0,
2024-03-22,Client_5,Asset_42,GBP,641.0,
2024-03-22,Client_5,Asset_16,SEK,405.0,
2024-03-22,client_5,Asset_32,GBP,808.0,
2024-03-22,Client_5,Asset_39,AUD,321.0,
2024-03-22,Client_5,Asset_15,USD,425.0,
2024-03-22,Client_5,asset_12 ,USD,236.0,
2024-03-22,Client_5,Asset_46,EUR,529.0,
03/22/2024,Client_5,Asset_11,AUD,580.0,
2024-03-25,Client_5,Asset_36,AUD,652.0,
2024-03-25,Client_5,Asset_49,USD ,409.0,
2024-03-25,CLIENT_5 ,asset_5,USD,165.0,
2024-03-25,Client_5,Asset_13,USD,734.0,
2024-03-25,Client_5,Asset_42,GBP,419.0,
25-03-2024,Client_5,Asset_47,CAD,139.0,
2024-03-25,Client_5,Asset_33,USD,569.0,
2024-03-25,Client_5,Asset_16,SEK,935.0,
2024-03-25,Client_5,asset_11 ,AUD,860.0,
2024-03-25,Client_5,Asset_38,USD,752.0,
2024-03-25,Client_5,asset_18,usd,423.0,
2024-03-25,Client_5,Asset_2,USD,751.0,
2024-03-25,Client_5,ASSET_30 ,USD,782.0,
2024-03-25,Client_5,Asset_1,EUR,993.0,
2024-03-25,Client_5,asset_32 ,GBP,123.0,
2024-03-25,Client_5,Asset_14,usd,655.0,
2024-03-25,Client_5,Asset_9,usd,723.0,
2024-03-25,Client_5,Asset_25,USD,172.0,
2024-03-25,Client_5,ASSET_41 ,JPY,965.0,
2024-03-25,Client_5,Asset_37,SEK,101.0,
2024-03-25,Client_5,Asset_31,GBP ,578.0,
2024-03-25,Client_5,Asset_50,AUD,941.0,
20240325,Client_5,Asset_8,CAD,,
2024-03-26,Client_5,Asset_6,USD,228.0,
2024-03-26,Client_5,Asset_28,USD,622.0,
2024-03-26,Client_5,Asset_34,USD,675.0,
2024-03-26,Client_5,Asset_36,aud,485.0,
2024-03-26,Client_5,Asset_26,USD,776.0,
2024-03-26,Client_5,Asset_46,EUR,688.0,
2024-03-26,Client_5,Asset_33,USD,669.0,
26-03-2024,Client_5,ASSET_29 ,CAD,995.0,
2024-03-26,Client_5,Asset_21,EUR,655.0,
2024-03-26,Client_5,Asset_47,CAD,556.0,
2024-03-26,Client_5,Asset_45,USD,467.0,
2024-03-26,Client_5,asset_37 ,SEK,642.0,
2024-03-26,Client_5,Asset_32,GBP,949.0,
2024-03-26,Client_5,Asset_2,USD,861.0,
2024-03-26,Client_5,asset_8 ,cad,719.0,
2024-03-26,Client_5,Asset_9,usd,49.0,
2024-03-26,Client_5,Asset_44,USD ,610.0,
2024-03-26,Client_5,Asset_15,USD,839.0,
2024-03-26,Client_5,Asset_1,EUR,474.0,
2024-03-26,Client_5,Asset_19,CAD,20.0,
2024-03-26,Client_5,Asset_18,USD,769.0,
2024-03-26,Client_5,Asset_49,USD,700.0,
2024-03-26,Client_5,Asset_7,JPY,407.0,
2024-03-26,Client_5,Asset_17,CAD,339.0,
2024-03-26,client_5 ,Asset_38,USD,539.0,
2024-03-27,Client_5,Asset_12,USD,173.0,
2024-03-27,Client_5,Asset_21,EUR,326.0,
2024-03-27,Client_5,ASSET_17,CAD ,175.0,
2024-03-27,Client_5,Asset_46,EUR,163.0,
2024-03-27,Client_5,Asset_26,usd,919.0,
2024-03-27,Client_5,Asset_8,CAD,484.0,
2024-03-27,Client_5,Asset_4,AUD,688.0,
2024-03-27,Client_5,Asset_19,CAD,246.0,
20240327,Client_5,Asset_5,USD,383.0,
2024-03-27,Client_5,Asset_6,USD,620.0,
2024-03-27,Client_5,Asset_38,USD,832.0,
2024-03-27,Client_5,Asset_32,GBP,607.0,
2024-03-27,Client_5,Asset_39,AUD,324.0,
2024-03-27,Client_5,ASSET_47,CAD,82.0,
27-03-2024,Client_5,Asset_27,USD,621.0,
2024-03-27,Client_5,Asset_45,USD,822.0,
2024-03-27,Client_5,Asset_15,USD,819.0,
2024-03-27,Client_5,Asset_11,AUD,289.0,
2024-03-27,CLIENT_5,Asset_44,USD,177.0,
20240327,Client_5,Asset_29,CAD,826.0,
2024-03-28,Client_5,Asset_49,USD,814.0,
2024-03-28,Client_5,Asset_25,USD,274.0,
2024-03-28,Client_5,Asset_45,USD,575.0,
03/28/2024,Client_5,Asset_1,EUR,720.0,
2024-03-28,Client_5,Asset_47,CAD,146.0,
2024-03-28,Client_5,asset_38,USD,151.0,
2024-03-28,Client_5,Asset_10,GBP,128.0,
2024-03-28,Client_5,Asset_17,CAD,640.0,
03/28/2024,Client_5,Asset_40,GBP,838.0,
2024-03-28,Client_5,Asset_26,USD,81.0,
03/28/2024,Client_5,Asset_7,JPY,666.0,
2024-03-28,Client_5,asset_16 ,SEK,482.0,
2024-03-28,Client_5,Asset_11,AUD,490.0,
2024-03-28,Client_5,asset_27,USD,114.0,
2024-03-28,Client_5,Asset_34,USD,711.0,
2024-03-28,Client_5,Asset_43,GBP,339.0,
2024-03-29,Client_5,Asset_33,USD,985.0,
2024-03-29,Client_5,Asset_34,USD,953.0,
2024-03-29,Client_5,Asset_43,GBP,172.0,
2024-03-29,Client_5,Asset_18,USD,556.0,
2024-03-29,Client_5,Asset_16,SEK,120.0,
2024-03-29,Client_5,Asset_2,USD,754.0,
2024-03-29,Client_5,Asset_44,USD,35.0,
2024-03-29,Client_5,Asset_24,USD,602.0,
2024-03-29,Client_5,Asset_37,SEK ,976.0,
2024-03-29,Client_5,asset_17 ,CAD,154.0,
2024-03-29,Client_5,Asset_3,EUR,150.0,
2024-03-29,Client_5,Asset_13,USD,162.0,
2024-03-29,Client_5,Asset_10,GBP,757.0,
2024-03-29,Client_5,Asset_19,CAD,455.0,
03/29/2024,Client_5,Asset_48,USD,842.0,
03/29/2024,Client_5,Asset_45,USD,561.0,
2024-04-01,Client_5,Asset_37,SEK,848.0,
2024-04-01,Client_5,Asset_27,USD,183.0,
2024-04-01,Client_5,Asset_21,EUR,884.0,
2024-04-01,Client_5,Asset_50,AUD,137.0,
2024-04-01,Client_5,Asset_18,USD,784.0,
2024-04-01,Client_5,Asset_16,SEK,800.0,
2024-04-01,Client_5,ASSET_12,USD,878.0,
2024-04-01,Client_5,asset_6 ,USD,875.0,
2024-04-01,Client_5,Asset_43,GBP,442.0,
20240401,Client_5,Asset_11,AUD,270.0,
2024-04-01,CLIENT_5,Asset_48,USD,836.0,
2024-04-01,Client_5,Asset_19,CAD,917.0,
2024-04-01,Client_5,Asset_3,EUR,901.0,
2024-04-01,Client_5,Asset_42,GBP,265.0,
01-04-2024,Client_5,Asset_39,AUD,655.0,
2024-04-01,Client_5,Asset_23,CAD,949.0,
2024-04-01,Client_5,Asset_34,USD,191.0,
2024-04-01,Client_5,Asset_35,USD,358.0,
2024-04-01,Client_5,Asset_14,USD,148.0,
2024-04-01,Client_5,Asset_24,USD,940.0,irrelevant
2024-04-01,Client_5,Asset_20,USD ,545.0,
2024-04-01,Client_5,Asset_8,CAD,588.0,
04/01/2024,Client_5,Asset_29,CAD,979.0,
2024-04-01,Client_5,Asset_38,USD,96.0,
20240401,Client_5,Asset_25,USD,464.0,
04/02/2024,Client_5,Asset_42,GBP,164.0,
2024-04-02,CLIENT_5 ,Asset_11,AUD,262.0,
2024-04-02,Client_5,Asset_15,USD,423.0,
2024-04-02,Client_5,Asset_37,SEK,130.0,
2024-04-02,Client_5,Asset_26,USD,410.0,
2024-04-02,Client_5,Asset_41,JPY,372.0,
2024-04-02,Client_5,Asset_14,USD,364.0,
2024-04-02,Client_5,Asset_44,USD,174.0,
2024-04-02,Client_5,Asset_8,CAD,835.0,
2024-04-02,Client_5,Asset_1,EUR,943.0,
2024-04-02,Client_5,Asset_9,USD,286.0,
2024-04-02,Client_5,Asset_48,USD,382.0,
2024-04-02,Client_5,Asset_31,GBP,95.0,
2024-04-02,CLIENT_5,Asset_45,USD,350.0,
2024-04-02,Client_5,Asset_36,AUD,230.0,
2024-04-02,Client_5,Asset_35,USD,310.0,
2024-04-03,Client_5,Asset_33,USD,522.0,
2024-04-03,Client_5,ASSET_9 ,USD,379.0,
2024-04-03,Client_5,Asset_40,GBP,38.0,
2024-04-03,Client_5,Asset_18,USD,648.0,
2024-04-03,Client_5,Asset_13,USD,858.0,
2024-04-03,Client_5,Asset_8,CAD,394.0,
2024-04-03,Client_5,Asset_7,JPY,329.0,
2024-04-03,Client_5,asset_35,USD,940.0,
2024-04-03,Client_5,Asset_44,USD,945.0,
2024-04-03,Client_5,Asset_20,USD,800.0,
2024-04-03,Client_5,Asset_10,GBP,-7.0,
2024-04-03,Client_5,Asset_12,usd ,56.0,
2024-04-03,Client_5,Asset_41,JPY,595.0,
2024-04-03,Client_5,Asset_6,USD,604.0,
03-04-2024,Client_5,Asset_27,USD,15.0,
2024-04-03,Client_5,Asset_26,USD,-46.0,
2024-04-04,Client_5,Asset_11,AUD,622.0,
2024-04-04,Client_5,Asset_50,AUD,761.0,
2024-04-04,Client_5,Asset_12,USD,798.0,
2024-04-04,Client_5,Asset_25,USD,544.0,
2024-04-04,Client_5,Asset_31,GBP ,523.0,
04-04-2024,Client_5,Asset_6,USD,447.0,irrelevant
2024-04-04,Client_5,Asset_20,USD,89.0,
2024-04-04,CLIENT_5,Asset_36,AUD,128.0,
2024-04-04,Client_5,Asset_47,CAD,329.0,
2024-04-04,Client_5,Asset_15,USD,654.0,
2024-04-04,Client_5,Asset_44,USD,461.0,
2024-04-04,Client_5,Asset_41,JPY,90.0,
20240404,Client_5,Asset_43,GBP,452.0,
2024-04-04,Client_5,Asset_10,GBP,207.0,
2024-04-04,Client_5,Asset_29,cad,622.0,
2024-04-04,Client_5,asset_33 ,USD,599.0,
2024-04-04,Client_5,asset_17,CAD,339.0,
04-04-2024,Client_5,Asset_16,SEK,466.0,
2024-04-04,Client_5,Asset_19,CAD,697.0,
2024-04-05,Client_5,asset_27 ,USD ,640.0,
2024-04-05,Client_5,Asset_46,EUR,270.0,
2024-04-05,client_5,Asset_9,USD,625.0,
2024-04-05,Client_5,Asset_20,USD,-96.0,
20240405,Client_5,Asset_17,CAD,879.0,
04/05/2024,Client_5,Asset_11,AUD,451.0,
2024-04-05,Client_5,Asset_31,GBP,241.0,
2024-04-05,Client_5,Asset_23,CAD,748.0,
2024-04-05,Client_5,Asset_25,USD,190.0,
2024-04-05,Client_5,Asset_39,AUD,594.0,
2024-04-05,Client_5,Asset_12,USD,474.0,
2024-04-05,Client_5,Asset_45,USD,752.0,
2024-04-05,Client_5,Asset_15,USD,10.0,
2024-04-05,Client_5,Asset_28,USD,774.0,
2024-04-05,Client_5,ASSET_8,CAD,563.0,
2024-04-05,Client_5,Asset_1,EUR,978.0,
2024-04-05,Client_5,Asset_38,USD,93.0,irrelevant
2024-04-05,Client_5,Asset_21,EUR,66.0,
2024-04-05,Client_5,Asset_30,USD,115.0,
2024-04-05,Client_5,Asset_22,CHF,577.0,
2024-04-05,Client_5,Asset_19,CAD,955.0,
05-04-2024,Client_5,Asset_29,CAD,112.0,
20240405,Client_5,Asset_2,USD,34.0,
2024-04-05,Client_5,Asset_4,AUD,108.0,
2024-04-05,Client_5,Asset_37,SEK,705.0,
2024-04-08,Client_5,Asset_20,usd,980.0,
20240408,Client_5,Asset_16,SEK,725.0,
2024-04-08,Client_5,Asset_42,GBP,575.0,
2024-04-08,Client_5,Asset_30,USD,820.0,
2024-04-08,Client_5,Asset_49,USD,255.0,
2024-04-08,Client_5,Asset_40,GBP,541.0,
2024-04-08,Client_5,Asset_32,GBP,322.0,
08-04-2024,Client_5,Asset_35,USD,49.0,
2024-04-08,Client_5,Asset_50,aud,386.0,
2024-04-08,Client_5,Asset_33,USD,806.0,
2024-04-08,Client_5,asset_12 ,USD,85.0,
2024-04-08,Client_5,Asset_41,JPY,421.0,
2024-04-08,Client_5,Asset_43,GBP,352.0,
2024-04-08,Client_5,Asset_24,USD,562.0,
2024-04-08,CLIENT_5,ASSET_9,USD,530.0,
2024-04-08,CLIENT_5,Asset_7,JPY,666.0,
2024-04-08,Client_5,Asset_4,AUD,171.0,
2024-04-08,Client_5,Asset_19,CAD,764.0,
2024-04-08,Client_5,Asset_29,CAD,858.0,
2024-04-08,Client_5,Asset_44,USD,653.0,
2024-04-08,Client_5,Asset_6,USD,0.0,
2024-04-08,Client_5,Asset_37,sek,559.0,
2024-04-08,Client_5,Asset_18,USD,755.0,
2024-04-08,Client_5,Asset_23,CAD,144.0,
2024-04-08,Client_5,Asset_25,USD,270.0,
2024-04-09,Client_5,ASSET_40,GBP,689.0,
2024-04-09,Client_5,Asset_12,USD,89.0,
2024-04-09,Client_5,Asset_49,USD,493.0,
2024-04-09,Client_5,Asset_14,USD,842.0,
2024-04-09,Client_5,Asset_26,USD,921.0,
2024-04-09,Client_5,Asset_21,EUR,330.0,
2024-04-09,Client_5,Asset_6,USD,283.0,
2024-04-09,Client_5,Asset_36,AUD,646.0,
2024-04-09,client_5,asset_39 ,AUD,983.0,
2024-04-09,Client_5,Asset_41,JPY,279.0,
2024-04-09,Client_5,Asset_48,USD,672.0,
2024-04-09,Client_5,Asset_8,CAD,538.0,
2024-04-09,Client_5,Asset_24,USD,526.0,
2024-04-09,Client_5,Asset_44,USD,981.0,
2024-04-09,Client_5,Asset_25,USD,947.0,
2024-04-09,Client_5,Asset_20,USD,395.0,
2024-04-09,Client_5,Asset_50,AUD,992.0,
2024-04-09,Client_5,asset_27,USD,236.0,
2024-04-09,Client_5,Asset_43,GBP,166.0,irrelevant
04/09/2024,Client_5,Asset_13,USD,876.0,
04/10/2024,Client_5,asset_23 ,CAD,870.0,
2024-04-10,Client_5,ASSET_30 ,USD,127.0,
2024-04-10,Client_5,Asset_18,USD,528.0,
2024-04-10,Client_5,ASSET_25,USD,566.0,
2024-04-10,Client_5,Asset_49,USD,981.0,
2024-04-10,Client_5,Asset_45,USD,36.0,
2024-04-10,Client_5,Asset_12,USD,959.0,
2024-04-10,Client_5,Asset_16,SEK,546.0,N/A
2024-04-10,Client_5,Asset_8,CAD,702.0,
2024-04-10,Client_5,Asset_17,CAD,302.0,
2024-04-10,Client_5,Asset_7,JPY,76.0,
2024-04-10,Client_5,Asset_46,EUR,774.0,
2024-04-10,Client_5,Asset_10,GBP,109.0,
2024-04-10,Client_5,Asset_14,USD ,626.0,
2024-04-10,Client_5,Asset_38,USD,765.0,
2024-04-10,client_5 ,Asset_42,GBP,536.0,
04/10/2024,Client_5,Asset_40,GBP,77.0,
2024-04-10,Client_5,Asset_41,JPY,483.0,
2024-04-10,Client_5,Asset_29,CAD,615.0,
2024-04-11,Client_5,Asset_38,USD,552.0,
20240411,Client_5,Asset_23,CAD,84.0,
2024-04-11,Client_5,Asset_20,USD,-29.0,
2024-04-11,Client_5,Asset_12,USD,90.0,
2024-04-11,Client_5,Asset_39,AUD,273.0,
2024-04-11,Client_5,Asset_17,CAD,803.0,
2024-04-11,Client_5,Asset_34,USD,852.0,
2024-04-11,Client_5,Asset_30,USD,478.0,irrelevant
2024-04-11,Client_5,Asset_28,USD,351.0,
2024-04-11,Client_5,Asset_11,aud,229.0,
2024-04-11,Client_5,Asset_43,GBP,483.0,
20240411,Client_5,Asset_27,USD,548.0,
2024-04-11,Client_5,Asset_22,CHF,259.0,
2024-04-11,Client_5,Asset_15,USD,132.0,
2024-04-11,Client_5,Asset_3,EUR,945.0,
2024-04-11,Client_5,Asset_35,USD,634.0,
2024-04-11,Client_5,Asset_4,AUD,373.0,
2024-04-11,Client_5,Asset_1,EUR,968.0,
2024-04-12,Client_5,Asset_21,EUR,311.0,
2024-04-12,Client_5,Asset_35,USD,485.0,
2024-04-12,Client_5,Asset_39,AUD,442.0,
2024-04-12,Client_5,Asset_6,usd,543.0,
2024-04-12,Client_5,Asset_31,GBP,810.0,
2024-04-12,Client_5,Asset_13,USD,187.0,
2024-04-12,Client_5,Asset_11,AUD,382.0,
12-04-2024,Client_5,Asset_23,CAD,202.0,
2024-04-12,Client_5,Asset_16,SEK,385.0,
2024-04-12,Client_5,Asset_3,EUR ,268.0,
2024-04-12,Client_5,Asset_9,USD,529.0,
2024-04-12,Client_5,Asset_10,GBP,940.0,
2024-04-12,Client_5,Asset_8,CAD,395.0,
2024-04-12,Client_5,Asset_28,USD,173.0,
2024-04-12,Client_5,Asset_4,AUD,498.0,
2024-04-12,Client_5,Asset_32,GBP,171.0,
2024-04-12,Client_5,Asset_25,USD,490.0,
2024-04-12,Client_5,Asset_46,EUR,0.0,
2024-04-12,Client_5,Asset_47,CAD,273.0,
2024-04-12,Client_5,Asset_33,USD,225.0,
2024-04-12,Client_5,Asset_42,GBP,279.0,
04/12/2024,Client_5,Asset_45,USD,97.0,
2024-04-12,Client_5,Asset_7,jpy ,369.0,
2024-04-15,CLIENT_5,Asset_37,SEK,623.0,
2024-04-15,Client_5,Asset_26,USD,684.0,
2024-04-15,Client_5,Asset_38,USD ,666.0,
2024-04-15,Client_5,Asset_25,USD,134.0,
2024-04-15,Client_5,Asset_7,JPY,910.0,
2024-04-15,Client_5,Asset_39,AUD,324.0,
2024-04-15,Client_5,Asset_27,USD,319.0,
2024-04-15,Client_5,Asset_23,CAD,218.0,
2024-04-15,Client_5,Asset_49,USD,955.0,
2024-04-15,Client_5,Asset_16,SEK,56.0,
2024-04-15,client_5,Asset_1,EUR,697.0,
20240415,Client_5,Asset_29,CAD,895.0,
2024-04-15,Client_5,Asset_48,USD,799.0,
04/15/2024,Client_5,Asset_34,USD,691.0,
2024-04-15,Client_5,Asset_13,USD,30.0,
2024-04-15,Client_5,asset_35 ,USD,338.0,
2024-04-15,Client_5,Asset_20,USD,640.0,
2024-04-15,Client_5,Asset_43,GBP,876.0,
2024-04-16,Client_5,Asset_28,USD,819.0,
20240416,Client_5,Asset_5,USD,124.0,
2024-04-16,Client_5,Asset_32,GBP,630.0,
2024-04-16,Client_5,Asset_31,GBP,14.0,
2024-04-16,Client_5,Asset_2,USD,492.0,
2024-04-16,Client_5,asset_44,USD,18.0,irrelevant
2024-04-16,Client_5,Asset_1,EUR,369.0,
2024-04-16,Client_5,Asset_37,SEK,27.0,
2024-04-16,Client_5,Asset_12,USD,698.0,
2024-04-16,Client_5,Asset_39,AUD,41.0,
20240416,Client_5,Asset_30,USD,312.0,
2024-04-16,Client_5,Asset_29,CAD,525.0,
2024-04-16,Client_5,Asset_15,USD,282.0,
2024-04-16,Client_5,Asset_45,USD,692.0,
20240416,Client_5,Asset_41,JPY,563.0,
2024-04-16,Client_5,Asset_40,GBP,587.0,
16-04-2024,Client_5,Asset_20,USD,647.0,
2024-04-16,Client_5,Asset_4,AUD,491.0,
2024-04-16,Client_5,asset_8,CAD,839.0,
2024-04-16,Client_5,Asset_21,EUR,318.0,
2024-04-17,Client_5,Asset_4,AUD,200.0,
2024-04-17,Client_5,Asset_12,USD,657.0,
2024-04-17,Client_5,Asset_43,GBP,677.0,
2024-04-17,Client_5,Asset_14,USD,290.0,
2024-04-17,Client_5,Asset_11,AUD,204.0,
2024-04-17,Client_5,Asset_19,CAD,-71.0,
2024-04-17,Client_5,Asset_10,GBP,456.0,
20240417,Client_5,Asset_31,GBP,811.0,
2024-04-17,Client_5,Asset_28,USD,506.0,
2024-04-17,Client_5,Asset_32,GBP,636.0,
2024-04-17,Client_5,Asset_48,USD,406.0,
2024-04-17,Client_5,Asset_15,USD,48.0,
2024-04-17,Client_5,Asset_1,EUR,644.0,
2024-04-17,client_5,Asset_41,JPY,889.0,
2024-04-17,CLIENT_5,Asset_29,CAD,625.0,
2024-04-18,Client_5,Asset_7,JPY,276.0,
2024-04-18,Client_5,Asset_47,CAD,576.0,
2024-04-18,Client_5,Asset_18,USD,390.0,
2024-04-18,Client_5,Asset_20,USD,347.0,
2024-04-18,Client_5,Asset_16,SEK,432.0,
2024-04-18,Client_5,Asset_3,EUR,655.0,
2024-04-18,Client_5,Asset_9,USD,714.0,
2024-04-18,Client_5,Asset_1,EUR,,
2024-04-18,Client_5,Asset_5,USD,,
04/18/2024,Client_5,ASSET_38 ,USD,600.0,
2024-04-18,Client_5,Asset_29,CAD,288.0,
2024-04-18,Client_5,Asset_11,AUD,299.0,
2024-04-18,Client_5,Asset_48,USD,720.0,
2024-04-18,Client_5,Asset_46,EUR,76.0,
2024-04-18,Client_5,Asset_14,USD,891.0,
2024-04-18,Client_5,Asset_42,GBP,443.0,
2024-04-18,Client_5,Asset_13,USD,367.0,
2024-04-18,Client_5,Asset_33,USD,304.0,
20240419,Client_5,Asset_34,USD,595.0,
04/19/2024,Client_5,Asset_37,SEK,0.0,
2024-04-19,Client_5,Asset_1,EUR,411.0,
2024-04-19,Client_5,Asset_4,AUD,86.0,irrelevant
2024-04-19,Client_5,Asset_36,AUD,541.0,
2024-04-19,Client_5,Asset_9,USD,759.0,
2024-04-19,Client_5,Asset_29,CAD,126.0,
2024-04-19,Client_5,Asset_21,EUR,511.0,
2024-04-19,Client_5,Asset_23,CAD,822.0,
2024-04-19,Client_5,Asset_42,GBP,846.0,
2024-04-19,Client_5,Asset_12,USD,789.0,
2024-04-19,Client_5,Asset_19,CAD,951.0,
2024-04-19,Client_5,Asset_3,EUR,792.0,
2024-04-19,CLIENT_5,Asset_32,GBP,0.0,
19-04-2024,Client_5,Asset_49,USD,784.0,
2024-04-19,Client_5,Asset_45,USD,971.0,
2024-04-22,Client_5,Asset_14,USD,862.0,
2024-04-22,Client_5,Asset_27,USD,951.0,
2024-04-22,Client_5,Asset_7,JPY,586.0,
2024-04-22,Client_5,Asset_29,CAD,443.0,
2024-04-22,Client_5,ASSET_30,USD,440.0,
2024-04-22,Client_5,Asset_37,SEK,578.0,N/A
2024-04-22,Client_5,Asset_38,USD,49.0,
2024-04-22,Client_5,Asset_41,JPY,19.0,
2024-04-22,Client_5,ASSET_17 ,CAD,634.0,
2024-04-22,Client_5,Asset_6,USD,476.0,
04/22/2024,Client_5,Asset_49,usd,179.0,
2024-04-22,Client_5,Asset_11,AUD,85.0,
2024-04-22,Client_5,Asset_12,USD,858.0,
2024-04-22,Client_5,Asset_10,GBP,233.0,
2024-04-22,Client_5,Asset_48,USD,940.0,
2024-04-22,Client_5,Asset_35,USD,914.0,
2024-04-22,Client_5,Asset_34,USD,855.0,
2024-04-22,Client_5,Asset_23,CAD,792.0,
2024-04-22,Client_5,ASSET_43,GBP,588.0,
2024-04-22,Client_5,Asset_16,SEK,891.0,
22-04-2024,Client_5,Asset_4,AUD,546.0,
2024-04-22,Client_5,Asset_8,CAD,124.0,
2024-04-22,Client_5,Asset_31,GBP,821.0,
2024-04-23,Client_5,Asset_36,AUD,-87.0,
2024-04-23,Client_5,Asset_50,AUD,413.0,
2024-04-23,Client_5,Asset_4,AUD,704.0,irrelevant
2024-04-23,Client_5,Asset_3,EUR,187.0,
23-04-2024,Client_5,Asset_30,USD,662.0,
2024-04-23,Client_5,Asset_32,GBP,837.0,
2024-04-23,Client_5,Asset_46,EUR,31.0,
2024-04-23,Client_5,Asset_27,USD,397.0,
2024-04-23,CLIENT_5,Asset_45,USD,-69.0,
2024-04-23,Client_5,Asset_13,USD,236.0,
2024-04-23,Client_5,Asset_31,GBP,520.0,
2024-04-23,Client_5,Asset_48,USD,768.0,
2024-04-23,Client_5,Asset_25,USD,22.0,
2024-04-23,Client_5,Asset_24,USD,771.0,
2024-04-23,Client_5,Asset_44,USD,342.0,
2024-04-23,Client_5,Asset_1,EUR,161.0,
20240423,Client_5,Asset_41,JPY,47.0,
20240423,Client_5,Asset_23,CAD,853.0,
2024-04-24,Client_5,Asset_39,AUD,418.0,
24-04-2024,Client_5,Asset_8,CAD,69.0,
2024-04-24,Client_5,ASSET_16,SEK,243.0,
2024-04-24,Client_5,Asset_42,GBP,745.0,
2024-04-24,Client_5,Asset_40,GBP,515.0,
2024-04-24,client_5,Asset_25,USD,869.0,irrelevant
